Date,qqq_return,predicted_volatility,leverage,strategy_return
2024-08-28,-0.011347426258708215,0.21935166484805893,1.1557372923221207,-0.013114643699064366
2024-08-29,-0.0014639285480394504,0.2004486426278199,1.1528254888238196,-0.0016876541439967239
2024-08-30,0.01191952339727842,0.19436315075605498,1.1686249223252099,0.013929452104298015
2024-09-03,-0.030361013296366424,0.2419541206141667,1.190011671778385,-0.03612996018969478
2024-09-04,-0.0025985046545246027,0.24926567517654974,1.1893281031491647,-0.003090474611790021
2024-09-05,0.0009336783109326063,0.23087188118889496,1.170587001543439,0.0010929516944007424
2024-09-06,-0.02678727657705049,0.25687288705971645,1.1546351214260544,-0.030929530343215994
2024-09-09,0.012859720456577461,0.23668727929226308,1.1234017649663761,0.014446632657893333
2024-09-10,0.009241651378250948,0.21920637031680854,1.1111916320244495,0.010269245677599674
2024-09-11,0.02171549469996381,0.20795612266643837,1.1165163906967384,0.024245705764597746
2024-09-12,0.009816092946395294,0.20638047825788686,1.132090987761448,0.01111271035964283
2024-09-13,0.004479868125861541,0.19379794978660436,1.1465026049951175,0.005136180476334852
2024-09-16,-0.004417914367365827,0.20302711470040152,1.1725936453685557,-0.005180418312955612
2024-09-17,0.0005282093507521513,0.20571038054337656,1.1832789135831918,0.0006250189867024887
2024-09-18,-0.004329538043233994,0.21346388068291897,1.1891010835507219,-0.0051482583784836135
2024-09-19,0.025284185439948592,0.2067417154938066,1.1858387630062492,0.029982967185729258
2024-09-20,-0.001903363563813154,0.2044384331156671,1.1900932237652864,-0.002265180079655781
2024-09-23,0.002650767939680776,0.20014890733280974,1.196051190909949,0.003170454151081104
2024-09-24,0.004823539064437998,0.19438003555550926,1.2056909783032264,0.005815697533486079
2024-09-25,0.0009271868975688768,0.19315012344016436,1.2203181302811188,0.0011314629812624031
2024-09-26,0.007513056477421953,0.19581886053437364,1.233774834551369,0.009269420012406361
2024-09-27,-0.0055570385705461245,0.20922268126388943,1.2415776094955493,-0.006899494664293222
2024-09-30,0.002711990894361138,0.20696690445440835,1.2330906133813677,0.00334413051541246
2024-10-01,-0.013932507961216811,0.22187641694362148,1.228514609769002,-0.017116289581077786
2024-10-02,0.0014129301472340927,0.21866483027343986,1.210012565752822,0.001709663232684237
2024-10-03,-0.0007470002582009583,0.2314768707821486,1.1978834237139815,-0.0008948192268089921
2024-10-04,0.011898146839683044,0.20607857608847924,1.1764539852400375,0.013997622266516274
2024-10-07,-0.01071167230543102,0.2385490789088572,1.1771026264886288,-0.01260873760480836
2024-10-08,0.014934654141287806,0.22648170077453908,1.159451514782931,0.01731600736687532
2024-10-09,0.00786845115734347,0.21986943670313558,1.1493406830383617,0.00904353102763513
2024-10-10,-0.0011356724217934655,0.21696153983818164,1.1471039104913938,-0.0013027342760765159
2024-10-11,0.001563254675479353,0.21496609115427207,1.1480446463272347,0.0017946861610300899
